session_id,user_id,listing_id,doc_type,time_spent_sec,pages_viewed,downloaded,device_type,investor_type
SES000492,USR00259,LST012,Property Valuation Report,185,4,False,Desktop,Returning
SES000493,USR00260,LST002,Property Valuation Report,25,7,False,Desktop,First-time
SES000493,USR00260,LST002,Whitepaper,67,2,False,Desktop,First-time
SES000493,USR00260,LST002,Projections (XLSX),462,6,True,Desktop,First-time
SES000496,USR00261,LST028,Whitepaper,128,1,True,Desktop,First-time
SES000497,USR00262,LST002,Property Brochure (Unit Specific),8,2,False,Mobile,First-time
SES000497,USR00262,LST002,Whitepaper,31,2,False,Mobile,First-time
SES000497,USR00262,LST002,Property Valuation Report,125,7,True,Mobile,First-time
SES000499,USR00264,LST025,Projections (XLSX),330,7,False,Desktop,First-time
SES000501,USR00265,LST001,Investment Memorandum,9,3,False,Mobile,First-time
SES000501,USR00265,LST001,Property Valuation Report,123,2,False,Mobile,First-time
SES000503,USR00266,LST018,Property Brochure (Unit Specific),29,2,True,Mobile,First-time
SES000503,USR00266,LST018,Whitepaper,39,5,False,Mobile,First-time
SES000504,USR00267,LST019,Property Brochure,46,1,False,Mobile,Returning
SES000506,USR00268,LST021,Projections (XLSX),158,7,True,Desktop,First-time
SES000506,USR00268,LST021,Property Brochure (Unit Specific),80,1,False,Desktop,First-time
SES000507,USR00269,LST014,Whitepaper,124,4,False,Desktop,First-time
SES000507,USR00269,LST014,Property Brochure,162,4,False,Desktop,First-time
SES000507,USR00269,LST014,Projections (XLSX),1083,8,False,Desktop,First-time
SES000513,USR00273,LST010,Property Brochure (Unit Specific),79,4,False,Desktop,Returning
SES000513,USR00273,LST010,Property Valuation Report,42,4,False,Desktop,Returning
SES000513,USR00273,LST010,Whitepaper,244,1,False,Desktop,Returning
SES000513,USR00273,LST010,Investment Memorandum,325,4,False,Desktop,Returning
SES000515,USR00274,LST015,Property Brochure (Unit Specific),14,2,False,Mobile,Returning
SES000515,USR00274,LST015,Projections (XLSX),306,9,False,Mobile,Returning
SES000515,USR00274,LST015,Property Valuation Report,37,3,False,Mobile,Returning
SES000515,USR00274,LST015,Investment Memorandum,27,12,True,Mobile,Returning
SES000515,USR00274,LST015,Property Brochure,30,3,True,Mobile,Returning
SES000518,USR00276,LST013,Whitepaper,71,2,True,Mobile,First-time
SES000520,USR00277,LST005,Property Brochure,37,4,False,Mobile,First-time
SES000520,USR00277,LST005,Projections (XLSX),754,7,False,Mobile,First-time
SES000520,USR00277,LST005,Property Valuation Report,53,2,False,Mobile,First-time
SES000523,USR00279,LST014,Property Valuation Report,116,4,True,Desktop,First-time
SES000523,USR00279,LST014,Property Brochure (Unit Specific),51,1,False,Desktop,First-time
SES000525,USR00280,LST023,Property Brochure (Unit Specific),9,4,False,Desktop,First-time
SES000525,USR00280,LST023,Whitepaper,66,4,False,Desktop,First-time
SES000525,USR00280,LST023,Investment Memorandum,99,12,False,Desktop,First-time
SES000526,USR00280,LST015,Projections (XLSX),385,2,False,Desktop,First-time
SES000526,USR00280,LST015,Investment Memorandum,135,12,False,Desktop,First-time
SES000528,USR00282,LST009,Property Brochure (Unit Specific),37,1,False,Desktop,Returning
SES000528,USR00282,LST009,Projections (XLSX),770,9,False,Desktop,Returning
SES000528,USR00282,LST009,Property Valuation Report,55,7,True,Desktop,Returning
SES000528,USR00282,LST009,Whitepaper,411,5,False,Desktop,Returning
SES000528,USR00282,LST009,Investment Memorandum,31,2,True,Desktop,Returning
SES000529,USR00282,LST027,Property Brochure,33,3,False,Desktop,Returning
SES000530,USR00283,LST003,Property Valuation Report,95,5,False,Mobile,Returning
SES000530,USR00283,LST003,Investment Memorandum,158,4,False,Mobile,Returning
SES000530,USR00283,LST003,Property Brochure (Unit Specific),70,3,False,Mobile,Returning
SES000540,USR00287,LST001,Property Brochure,11,2,False,Mobile,First-time
SES000546,USR00291,LST025,Projections (XLSX),296,3,False,Mobile,Returning
SES000546,USR00291,LST025,Property Brochure,36,1,False,Mobile,Returning
SES000546,USR00291,LST025,Whitepaper,125,3,False,Mobile,Returning
SES000548,USR00293,LST004,Investment Memorandum,93,13,False,Mobile,First-time
SES000552,USR00295,LST024,Projections (XLSX),445,6,False,Desktop,Returning
SES000552,USR00295,LST024,Property Valuation Report,178,4,False,Desktop,Returning
SES000552,USR00295,LST024,Property Brochure,137,4,False,Desktop,Returning
SES000552,USR00295,LST024,Investment Memorandum,297,9,False,Desktop,Returning
SES000552,USR00295,LST024,Whitepaper,37,6,False,Desktop,Returning
SES000553,USR00295,LST016,Property Brochure (Unit Specific),90,3,False,Desktop,Returning
SES000553,USR00295,LST016,Property Brochure,27,4,False,Desktop,Returning
SES000553,USR00295,LST016,Projections (XLSX),158,9,True,Desktop,Returning
SES000554,USR00295,LST014,Projections (XLSX),119,4,True,Desktop,Returning
SES000554,USR00295,LST014,Whitepaper,341,1,False,Desktop,Returning
SES000558,USR00296,LST014,Projections (XLSX),1197,3,False,Desktop,First-time
SES000558,USR00296,LST014,Property Brochure,41,2,False,Desktop,First-time
SES000558,USR00296,LST014,Investment Memorandum,543,8,True,Desktop,First-time
SES000558,USR00296,LST014,Property Valuation Report,40,3,True,Desktop,First-time
SES000562,USR00299,LST022,Property Brochure (Unit Specific),38,1,False,Mobile,Returning
SES000562,USR00299,LST022,Property Brochure,12,1,False,Mobile,Returning
SES000564,USR00299,LST010,Whitepaper,166,2,False,Mobile,Returning
SES000564,USR00299,LST010,Property Brochure,29,2,False,Mobile,Returning
SES000564,USR00299,LST010,Investment Memorandum,93,11,False,Mobile,Returning
SES000571,USR00303,LST014,Investment Memorandum,105,1,True,Tablet,Returning
SES000571,USR00303,LST014,Property Brochure (Unit Specific),33,3,False,Tablet,Returning
SES000571,USR00303,LST014,Property Valuation Report,112,6,False,Tablet,Returning
SES000571,USR00303,LST014,Property Brochure,39,3,False,Tablet,Returning
SES000572,USR00304,LST006,Property Valuation Report,136,7,True,Desktop,Returning
SES000572,USR00304,LST006,Property Brochure,59,1,False,Desktop,Returning
SES000572,USR00304,LST006,Investment Memorandum,62,12,False,Desktop,Returning
SES000572,USR00304,LST006,Projections (XLSX),246,8,True,Desktop,Returning
SES000572,USR00304,LST006,Whitepaper,39,1,False,Desktop,Returning
SES000581,USR00311,LST022,Whitepaper,16,2,False,Mobile,Returning
SES000581,USR00311,LST022,Property Valuation Report,25,4,False,Mobile,Returning
SES000581,USR00311,LST022,Property Brochure,34,3,False,Mobile,Returning
SES000581,USR00311,LST022,Projections (XLSX),158,2,False,Mobile,Returning
SES000581,USR00311,LST022,Investment Memorandum,100,8,False,Mobile,Returning
SES000585,USR00313,LST003,Property Valuation Report,77,2,False,Desktop,Returning
SES000585,USR00313,LST003,Whitepaper,94,3,False,Desktop,Returning
SES000587,USR00314,LST004,Whitepaper,26,4,True,Mobile,First-time
SES000587,USR00314,LST004,Property Brochure (Unit Specific),142,3,True,Mobile,First-time
SES000587,USR00314,LST004,Property Brochure,16,1,False,Mobile,First-time
SES000587,USR00314,LST004,Property Valuation Report,291,7,False,Mobile,First-time
SES000589,USR00314,LST019,Whitepaper,55,3,False,Mobile,First-time
SES000589,USR00314,LST019,Property Brochure (Unit Specific),14,1,False,Mobile,First-time
SES000589,USR00314,LST019,Investment Memorandum,42,1,False,Mobile,First-time
SES000599,USR00320,LST030,Projections (XLSX),368,2,False,Desktop,First-time
SES000599,USR00320,LST030,Investment Memorandum,210,14,False,Desktop,First-time
SES000599,USR00320,LST030,Property Valuation Report,1173,4,False,Desktop,First-time
SES000600,USR00321,LST003,Whitepaper,112,6,True,Tablet,Returning
SES000600,USR00321,LST003,Property Brochure,49,1,False,Tablet,Returning
SES000601,USR00321,LST004,Projections (XLSX),131,9,True,Tablet,Returning
SES000601,USR00321,LST004,Investment Memorandum,246,8,False,Tablet,Returning
SES000601,USR00321,LST004,Property Brochure (Unit Specific),102,2,False,Tablet,Returning
SES000601,USR00321,LST004,Property Valuation Report,127,1,False,Tablet,Returning
SES000601,USR00321,LST004,Property Brochure,31,1,False,Tablet,Returning
SES000602,USR00321,LST011,Property Valuation Report,242,3,False,Tablet,Returning
SES000602,USR00321,LST011,Projections (XLSX),215,8,True,Tablet,Returning
SES000602,USR00321,LST011,Investment Memorandum,253,8,False,Tablet,Returning
SES000602,USR00321,LST011,Property Brochure,60,4,False,Tablet,Returning
SES000625,USR00336,LST017,Property Brochure,25,4,False,Desktop,First-time
SES000625,USR00336,LST017,Property Valuation Report,375,5,False,Desktop,First-time
SES000628,USR00338,LST018,Property Brochure,8,1,False,Mobile,First-time
SES000628,USR00338,LST018,Projections (XLSX),107,8,False,Mobile,First-time
SES000640,USR00347,LST028,Investment Memorandum,53,9,False,Tablet,First-time
SES000640,USR00347,LST028,Property Brochure (Unit Specific),52,4,False,Tablet,First-time
SES000648,USR00351,LST026,Investment Memorandum,667,13,True,Desktop,Returning
SES000648,USR00351,LST026,Whitepaper,76,1,False,Desktop,Returning
SES000648,USR00351,LST026,Property Brochure,91,3,False,Desktop,Returning
SES000648,USR00351,LST026,Projections (XLSX),219,7,True,Desktop,Returning
SES000648,USR00351,LST026,Property Brochure (Unit Specific),44,4,True,Desktop,Returning
SES000648,USR00351,LST026,Property Valuation Report,346,4,False,Desktop,Returning
SES000654,USR00352,LST006,Projections (XLSX),89,8,True,Mobile,Returning
SES000654,USR00352,LST006,Property Brochure,9,4,False,Mobile,Returning
SES000657,USR00354,LST003,Property Brochure,39,2,False,Mobile,First-time
SES000658,USR00355,LST018,Property Brochure,60,1,False,Mobile,First-time
SES000658,USR00355,LST018,Investment Memorandum,203,1,False,Mobile,First-time
SES000660,USR00355,LST020,Property Valuation Report,67,3,False,Mobile,First-time
SES000661,USR00355,LST013,Investment Memorandum,688,9,False,Mobile,First-time
SES000661,USR00355,LST013,Property Brochure (Unit Specific),179,4,False,Mobile,First-time
SES000662,USR00356,LST005,Property Valuation Report,54,5,False,Mobile,First-time
SES000662,USR00356,LST005,Investment Memorandum,235,1,False,Mobile,First-time
SES000662,USR00356,LST005,Property Brochure,50,3,True,Mobile,First-time
SES000663,USR00357,LST014,Property Brochure,14,2,False,Mobile,First-time
SES000663,USR00357,LST014,Whitepaper,43,1,False,Mobile,First-time
SES000668,USR00359,LST023,Property Brochure (Unit Specific),52,4,False,Desktop,First-time
SES000668,USR00359,LST023,Projections (XLSX),40,7,True,Desktop,First-time
SES000668,USR00359,LST023,Property Brochure,12,2,False,Desktop,First-time
SES000668,USR00359,LST023,Property Valuation Report,239,4,True,Desktop,First-time
SES000673,USR00363,LST024,Whitepaper,113,5,False,Mobile,First-time
SES000673,USR00363,LST024,Investment Memorandum,88,6,False,Mobile,First-time
SES000678,USR00365,LST021,Projections (XLSX),21,9,True,Mobile,Returning
SES000678,USR00365,LST021,Investment Memorandum,186,2,True,Mobile,Returning
SES000678,USR00365,LST021,Property Brochure (Unit Specific),11,1,False,Mobile,Returning
SES000678,USR00365,LST021,Property Valuation Report,320,1,True,Mobile,Returning
SES000678,USR00365,LST021,Whitepaper,51,2,False,Mobile,Returning
SES000678,USR00365,LST021,Property Brochure,55,2,False,Mobile,Returning
SES000679,USR00366,LST006,Projections (XLSX),327,7,True,Desktop,First-time
SES000679,USR00366,LST006,Investment Memorandum,1564,14,True,Desktop,First-time
SES000679,USR00366,LST006,Whitepaper,58,3,False,Desktop,First-time
SES000685,USR00369,LST027,Whitepaper,58,4,False,Mobile,First-time
SES000685,USR00369,LST027,Investment Memorandum,128,4,False,Mobile,First-time
SES000685,USR00369,LST027,Property Valuation Report,54,1,False,Mobile,First-time
SES000685,USR00369,LST027,Projections (XLSX),373,7,False,Mobile,First-time
SES000687,USR00371,LST016,Property Brochure (Unit Specific),10,2,False,Tablet,First-time
SES000687,USR00371,LST016,Whitepaper,74,4,False,Tablet,First-time
SES000687,USR00371,LST016,Property Valuation Report,36,3,False,Tablet,First-time
SES000689,USR00371,LST011,Investment Memorandum,83,9,False,Tablet,First-time
SES000689,USR00371,LST011,Projections (XLSX),684,3,False,Tablet,First-time
SES000689,USR00371,LST011,Property Brochure (Unit Specific),281,4,False,Tablet,First-time
SES000689,USR00371,LST011,Whitepaper,45,4,False,Tablet,First-time
SES000691,USR00373,LST010,Projections (XLSX),289,5,True,Mobile,Returning
SES000691,USR00373,LST010,Investment Memorandum,49,1,True,Mobile,Returning
SES000691,USR00373,LST010,Property Valuation Report,95,3,False,Mobile,Returning
SES000691,USR00373,LST010,Whitepaper,32,5,False,Mobile,Returning
SES000691,USR00373,LST010,Property Brochure (Unit Specific),11,4,False,Mobile,Returning
SES000692,USR00373,LST004,Investment Memorandum,81,2,True,Mobile,Returning
SES000692,USR00373,LST004,Property Brochure (Unit Specific),23,3,False,Mobile,Returning
SES000692,USR00373,LST004,Projections (XLSX),349,6,False,Mobile,Returning
SES000693,USR00374,LST025,Projections (XLSX),16,7,True,Mobile,Returning
SES000693,USR00374,LST025,Property Valuation Report,39,6,False,Mobile,Returning
SES000693,USR00374,LST025,Whitepaper,97,2,False,Mobile,Returning
SES000696,USR00376,LST024,Investment Memorandum,2001,1,False,Mobile,First-time
SES000700,USR00378,LST028,Property Valuation Report,36,4,True,Mobile,Returning
SES000700,USR00378,LST028,Property Brochure,13,2,False,Mobile,Returning
SES000700,USR00378,LST028,Whitepaper,24,1,False,Mobile,Returning
SES000700,USR00378,LST028,Investment Memorandum,27,9,True,Mobile,Returning
SES000705,USR00381,LST004,Property Valuation Report,340,6,False,Desktop,First-time
SES000705,USR00381,LST004,Projections (XLSX),471,2,False,Desktop,First-time
SES000727,USR00392,LST002,Property Brochure (Unit Specific),8,2,False,Mobile,First-time
SES000727,USR00392,LST002,Investment Memorandum,81,2,False,Mobile,First-time
SES000727,USR00392,LST002,Property Valuation Report,139,4,True,Mobile,First-time
SES000731,USR00394,LST011,Property Valuation Report,556,3,False,Desktop,Returning
SES000731,USR00394,LST011,Property Brochure,231,2,False,Desktop,Returning
SES000731,USR00394,LST011,Whitepaper,192,2,False,Desktop,Returning
SES000731,USR00394,LST011,Property Brochure (Unit Specific),107,3,False,Desktop,Returning
SES000734,USR00394,LST029,Property Brochure (Unit Specific),96,1,False,Desktop,Returning
SES000734,USR00394,LST029,Investment Memorandum,94,10,False,Desktop,Returning
SES000734,USR00394,LST029,Projections (XLSX),209,4,False,Desktop,Returning
SES000740,USR00400,LST021,Whitepaper,31,5,False,Mobile,First-time
SES000740,USR00400,LST021,Property Brochure (Unit Specific),75,4,False,Mobile,First-time
SES000744,USR00402,LST026,Property Brochure (Unit Specific),10,1,False,Mobile,First-time
SES000744,USR00402,LST026,Projections (XLSX),98,8,False,Mobile,First-time
SES000744,USR00402,LST026,Property Valuation Report,103,2,False,Mobile,First-time
SES000744,USR00402,LST026,Whitepaper,134,3,False,Mobile,First-time
SES000746,USR00404,LST002,Property Valuation Report,207,4,False,Desktop,First-time
SES000746,USR00404,LST002,Whitepaper,172,5,True,Desktop,First-time
SES000746,USR00404,LST002,Investment Memorandum,156,14,False,Desktop,First-time
SES000751,USR00408,LST009,Property Brochure (Unit Specific),33,4,False,Mobile,Returning
SES000751,USR00408,LST009,Property Valuation Report,11,5,False,Mobile,Returning
SES000751,USR00408,LST009,Whitepaper,40,5,True,Mobile,Returning
SES000751,USR00408,LST009,Projections (XLSX),68,4,True,Mobile,Returning
SES000752,USR00408,LST023,Projections (XLSX),332,3,True,Mobile,Returning
SES000752,USR00408,LST023,Investment Memorandum,192,14,True,Mobile,Returning
SES000752,USR00408,LST023,Property Brochure (Unit Specific),14,2,False,Mobile,Returning
SES000752,USR00408,LST023,Whitepaper,194,5,False,Mobile,Returning
SES000752,USR00408,LST023,Property Valuation Report,121,6,False,Mobile,Returning
SES000752,USR00408,LST023,Property Brochure,27,4,True,Mobile,Returning
SES000753,USR00408,LST013,Whitepaper,68,6,True,Mobile,Returning
SES000753,USR00408,LST013,Projections (XLSX),62,8,False,Mobile,Returning
SES000753,USR00408,LST013,Property Brochure,8,2,False,Mobile,Returning
SES000753,USR00408,LST013,Property Brochure (Unit Specific),141,2,True,Mobile,Returning
SES000753,USR00408,LST013,Investment Memorandum,455,10,True,Mobile,Returning
SES000768,USR00417,LST022,Projections (XLSX),435,8,True,Desktop,Returning
SES000768,USR00417,LST022,Whitepaper,95,3,False,Desktop,Returning
SES000768,USR00417,LST022,Property Brochure,38,1,False,Desktop,Returning
SES000770,USR00417,LST028,Investment Memorandum,212,3,False,Desktop,Returning
SES000770,USR00417,LST028,Projections (XLSX),119,9,True,Desktop,Returning
SES000770,USR00417,LST028,Whitepaper,136,1,False,Desktop,Returning
SES000770,USR00417,LST028,Property Valuation Report,133,1,False,Desktop,Returning
SES000771,USR00417,LST028,Property Brochure,69,1,False,Desktop,Returning
SES000771,USR00417,LST028,Investment Memorandum,325,14,False,Desktop,Returning
SES000772,USR00418,LST020,Property Valuation Report,252,4,False,Desktop,Returning
SES000772,USR00418,LST020,Investment Memorandum,111,10,True,Desktop,Returning
