session_id,user_id,listing_id,stage,timestamp,device_type,investor_type
SES000104,USR00056,LST026,Document Engagement,2025-02-23 08:20:13,Mobile,First-time
SES000104,USR00056,LST026,KYC Initiation,2025-02-23 08:28:13,Mobile,First-time
SES000105,USR00056,LST020,Homepage,2025-02-25 03:24:02,Mobile,First-time
SES000105,USR00056,LST020,Listing Browse,2025-02-25 03:25:02,Mobile,First-time
SES000106,USR00057,LST017,Homepage,2025-01-29 13:27:48,Tablet,Returning
SES000106,USR00057,LST017,Listing Browse,2025-01-29 13:35:48,Tablet,Returning
SES000107,USR00057,LST001,Homepage,2024-12-30 22:23:14,Tablet,Returning
SES000107,USR00057,LST001,Listing Browse,2024-12-30 22:25:14,Tablet,Returning
SES000108,USR00057,LST013,Homepage,2024-12-21 16:44:55,Tablet,Returning
SES000108,USR00057,LST013,Listing Browse,2024-12-21 16:49:55,Tablet,Returning
SES000108,USR00057,LST013,Listing Detail View,2024-12-21 16:57:55,Tablet,Returning
SES000108,USR00057,LST013,Document Engagement,2024-12-21 17:02:55,Tablet,Returning
SES000108,USR00057,LST013,KYC Initiation,2024-12-21 17:09:55,Tablet,Returning
SES000108,USR00057,LST013,Token Selection,2024-12-21 17:13:55,Tablet,Returning
SES000108,USR00057,LST013,Payment Initiated,2024-12-21 17:18:55,Tablet,Returning
SES000109,USR00057,LST001,Homepage,2024-12-16 12:44:52,Tablet,Returning
SES000109,USR00057,LST001,Listing Browse,2024-12-16 12:47:52,Tablet,Returning
SES000110,USR00057,LST021,Homepage,2025-01-15 04:57:32,Tablet,Returning
SES000110,USR00057,LST021,Listing Browse,2025-01-15 05:00:32,Tablet,Returning
SES000110,USR00057,LST021,Listing Detail View,2025-01-15 05:04:32,Tablet,Returning
SES000111,USR00058,LST030,Homepage,2024-11-05 21:05:36,Mobile,First-time
SES000111,USR00058,LST030,Listing Browse,2024-11-05 21:11:36,Mobile,First-time
SES000112,USR00059,LST014,Homepage,2024-10-12 20:59:06,Desktop,First-time
SES000112,USR00059,LST014,Listing Browse,2024-10-12 21:05:06,Desktop,First-time
SES000113,USR00059,LST025,Homepage,2024-12-06 18:25:02,Desktop,First-time
SES000113,USR00059,LST025,Listing Browse,2024-12-06 18:32:02,Desktop,First-time
SES000113,USR00059,LST025,Listing Detail View,2024-12-06 18:39:02,Desktop,First-time
SES000113,USR00059,LST025,Document Engagement,2024-12-06 18:42:02,Desktop,First-time
SES000114,USR00060,LST015,Homepage,2025-03-17 02:14:52,Mobile,First-time
SES000115,USR00060,LST027,Homepage,2025-03-15 07:22:17,Mobile,First-time
SES000115,USR00060,LST027,Listing Browse,2025-03-15 07:25:17,Mobile,First-time
SES000115,USR00060,LST027,Listing Detail View,2025-03-15 07:28:17,Mobile,First-time
SES000116,USR00060,LST005,Homepage,2025-03-27 03:00:44,Mobile,First-time
SES000117,USR00061,LST017,Homepage,2024-12-08 14:00:18,Desktop,Returning
SES000117,USR00061,LST017,Listing Browse,2024-12-08 14:02:18,Desktop,Returning
SES000118,USR00061,LST025,Homepage,2024-12-08 18:04:55,Desktop,Returning
SES000119,USR00062,LST017,Homepage,2024-12-10 23:43:46,Tablet,Returning
SES000119,USR00062,LST017,Listing Browse,2024-12-10 23:46:46,Tablet,Returning
SES000120,USR00062,LST005,Homepage,2024-12-03 23:36:34,Tablet,Returning
SES000120,USR00062,LST005,Listing Browse,2024-12-03 23:39:34,Tablet,Returning
SES000120,USR00062,LST005,Listing Detail View,2024-12-03 23:45:34,Tablet,Returning
SES000121,USR00062,LST013,Homepage,2024-12-04 05:45:33,Tablet,Returning
SES000121,USR00062,LST013,Listing Browse,2024-12-04 05:49:33,Tablet,Returning
SES000121,USR00062,LST013,Listing Detail View,2024-12-04 05:55:33,Tablet,Returning
SES000122,USR00062,LST004,Homepage,2024-11-30 02:51:07,Tablet,Returning
SES000122,USR00062,LST004,Listing Browse,2024-11-30 02:56:07,Tablet,Returning
SES000123,USR00062,LST010,Homepage,2024-11-08 21:08:15,Tablet,Returning
SES000123,USR00062,LST010,Listing Browse,2024-11-08 21:14:15,Tablet,Returning
SES000124,USR00063,LST024,Homepage,2025-03-13 12:19:33,Mobile,Returning
SES000124,USR00063,LST024,Listing Browse,2025-03-13 12:25:33,Mobile,Returning
SES000124,USR00063,LST024,Listing Detail View,2025-03-13 12:32:33,Mobile,Returning
SES000124,USR00063,LST024,Document Engagement,2025-03-13 12:39:33,Mobile,Returning
SES000124,USR00063,LST024,KYC Initiation,2025-03-13 12:46:33,Mobile,Returning
SES000124,USR00063,LST024,Token Selection,2025-03-13 12:48:33,Mobile,Returning
SES000125,USR00063,LST026,Homepage,2025-03-16 15:53:25,Mobile,Returning
SES000125,USR00063,LST026,Listing Browse,2025-03-16 16:01:25,Mobile,Returning
SES000125,USR00063,LST026,Listing Detail View,2025-03-16 16:04:25,Mobile,Returning
SES000125,USR00063,LST026,Document Engagement,2025-03-16 16:08:25,Mobile,Returning
SES000125,USR00063,LST026,KYC Initiation,2025-03-16 16:11:25,Mobile,Returning
SES000125,USR00063,LST026,Token Selection,2025-03-16 16:13:25,Mobile,Returning
SES000126,USR00064,LST025,Homepage,2025-01-25 20:21:26,Mobile,Returning
SES000126,USR00064,LST025,Listing Browse,2025-01-25 20:26:26,Mobile,Returning
SES000126,USR00064,LST025,Listing Detail View,2025-01-25 20:29:26,Mobile,Returning
SES000126,USR00064,LST025,Document Engagement,2025-01-25 20:36:26,Mobile,Returning
SES000126,USR00064,LST025,KYC Initiation,2025-01-25 20:43:26,Mobile,Returning
SES000127,USR00064,LST029,Homepage,2025-01-05 17:28:07,Mobile,Returning
SES000127,USR00064,LST029,Listing Browse,2025-01-05 17:33:07,Mobile,Returning
SES000128,USR00064,LST030,Homepage,2025-02-27 11:23:47,Mobile,Returning
SES000128,USR00064,LST030,Listing Browse,2025-02-27 11:28:47,Mobile,Returning
SES000128,USR00064,LST030,Listing Detail View,2025-02-27 11:31:47,Mobile,Returning
SES000128,USR00064,LST030,Document Engagement,2025-02-27 11:34:47,Mobile,Returning
SES000129,USR00065,LST023,Homepage,2024-11-26 02:11:12,Tablet,Returning
SES000130,USR00066,LST025,Homepage,2025-03-10 04:29:09,Mobile,First-time
SES000130,USR00066,LST025,Listing Browse,2025-03-10 04:36:09,Mobile,First-time
SES000130,USR00066,LST025,Listing Detail View,2025-03-10 04:43:09,Mobile,First-time
SES000130,USR00066,LST025,Document Engagement,2025-03-10 04:51:09,Mobile,First-time
SES000130,USR00066,LST025,KYC Initiation,2025-03-10 04:53:09,Mobile,First-time
SES000131,USR00067,LST017,Homepage,2024-12-15 16:33:42,Mobile,First-time
SES000132,USR00068,LST019,Homepage,2025-03-21 22:15:49,Mobile,First-time
SES000132,USR00068,LST019,Listing Browse,2025-03-21 22:17:49,Mobile,First-time
SES000133,USR00069,LST012,Homepage,2025-01-19 22:50:40,Mobile,First-time
SES000133,USR00069,LST012,Listing Browse,2025-01-19 22:53:40,Mobile,First-time
SES000133,USR00069,LST012,Listing Detail View,2025-01-19 22:54:40,Mobile,First-time
SES000134,USR00070,LST028,Homepage,2025-02-23 18:51:24,Mobile,Returning
SES000134,USR00070,LST028,Listing Browse,2025-02-23 18:57:24,Mobile,Returning
SES000134,USR00070,LST028,Listing Detail View,2025-02-23 19:02:24,Mobile,Returning
SES000135,USR00070,LST013,Homepage,2025-02-17 12:25:49,Mobile,Returning
SES000135,USR00070,LST013,Listing Browse,2025-02-17 12:31:49,Mobile,Returning
SES000135,USR00070,LST013,Listing Detail View,2025-02-17 12:38:49,Mobile,Returning
SES000135,USR00070,LST013,Document Engagement,2025-02-17 12:44:49,Mobile,Returning
SES000135,USR00070,LST013,KYC Initiation,2025-02-17 12:47:49,Mobile,Returning
SES000135,USR00070,LST013,Token Selection,2025-02-17 12:50:49,Mobile,Returning
SES000135,USR00070,LST013,Payment Initiated,2025-02-17 12:52:49,Mobile,Returning
SES000135,USR00070,LST013,Investment Completed,2025-02-17 12:59:49,Mobile,Returning
SES000136,USR00070,LST018,Homepage,2025-02-13 06:27:56,Mobile,Returning
SES000136,USR00070,LST018,Listing Browse,2025-02-13 06:28:56,Mobile,Returning
SES000136,USR00070,LST018,Listing Detail View,2025-02-13 06:35:56,Mobile,Returning
SES000136,USR00070,LST018,Document Engagement,2025-02-13 06:43:56,Mobile,Returning
SES000136,USR00070,LST018,KYC Initiation,2025-02-13 06:49:56,Mobile,Returning
SES000136,USR00070,LST018,Token Selection,2025-02-13 06:56:56,Mobile,Returning
SES000136,USR00070,LST018,Payment Initiated,2025-02-13 07:04:56,Mobile,Returning
SES000137,USR00071,LST010,Homepage,2024-11-08 05:04:25,Tablet,First-time
SES000137,USR00071,LST010,Listing Browse,2024-11-08 05:07:25,Tablet,First-time
SES000137,USR00071,LST010,Listing Detail View,2024-11-08 05:14:25,Tablet,First-time
SES000137,USR00071,LST010,Document Engagement,2024-11-08 05:19:25,Tablet,First-time
SES000137,USR00071,LST010,KYC Initiation,2024-11-08 05:26:25,Tablet,First-time
SES000138,USR00072,LST030,Homepage,2025-01-31 12:34:42,Mobile,Returning
SES000138,USR00072,LST030,Listing Browse,2025-01-31 12:37:42,Mobile,Returning
SES000139,USR00072,LST028,Homepage,2025-02-15 03:27:32,Mobile,Returning
SES000139,USR00072,LST028,Listing Browse,2025-02-15 03:32:32,Mobile,Returning
SES000139,USR00072,LST028,Listing Detail View,2025-02-15 03:33:32,Mobile,Returning
SES000139,USR00072,LST028,Document Engagement,2025-02-15 03:36:32,Mobile,Returning
SES000140,USR00072,LST027,Homepage,2024-12-27 14:13:51,Mobile,Returning
SES000140,USR00072,LST027,Listing Browse,2024-12-27 14:17:51,Mobile,Returning
SES000140,USR00072,LST027,Listing Detail View,2024-12-27 14:18:51,Mobile,Returning
SES000140,USR00072,LST027,Document Engagement,2024-12-27 14:19:51,Mobile,Returning
SES000140,USR00072,LST027,KYC Initiation,2024-12-27 14:20:51,Mobile,Returning
SES000140,USR00072,LST027,Token Selection,2024-12-27 14:27:51,Mobile,Returning
SES000141,USR00073,LST018,Homepage,2024-12-22 17:50:02,Mobile,First-time
SES000141,USR00073,LST018,Listing Browse,2024-12-22 17:56:02,Mobile,First-time
SES000142,USR00074,LST004,Homepage,2025-03-01 21:25:30,Tablet,First-time
SES000142,USR00074,LST004,Listing Browse,2025-03-01 21:31:30,Tablet,First-time
SES000143,USR00074,LST026,Homepage,2025-03-10 14:41:23,Tablet,First-time
SES000143,USR00074,LST026,Listing Browse,2025-03-10 14:44:23,Tablet,First-time
SES000143,USR00074,LST026,Listing Detail View,2025-03-10 14:47:23,Tablet,First-time
SES000143,USR00074,LST026,Document Engagement,2025-03-10 14:54:23,Tablet,First-time
SES000143,USR00074,LST026,KYC Initiation,2025-03-10 14:56:23,Tablet,First-time
SES000144,USR00074,LST008,Homepage,2025-03-15 05:44:29,Tablet,First-time
SES000144,USR00074,LST008,Listing Browse,2025-03-15 05:49:29,Tablet,First-time
SES000144,USR00074,LST008,Listing Detail View,2025-03-15 05:54:29,Tablet,First-time
SES000145,USR00074,LST024,Homepage,2025-03-23 16:48:06,Tablet,First-time
SES000146,USR00074,LST001,Homepage,2025-02-20 01:56:30,Tablet,First-time
SES000146,USR00074,LST001,Listing Browse,2025-02-20 01:59:30,Tablet,First-time
SES000146,USR00074,LST001,Listing Detail View,2025-02-20 02:00:30,Tablet,First-time
SES000146,USR00074,LST001,Document Engagement,2025-02-20 02:03:30,Tablet,First-time
SES000147,USR00075,LST012,Homepage,2024-12-08 14:45:57,Tablet,First-time
SES000147,USR00075,LST012,Listing Browse,2024-12-08 14:52:57,Tablet,First-time
SES000147,USR00075,LST012,Listing Detail View,2024-12-08 14:59:57,Tablet,First-time
SES000148,USR00076,LST020,Homepage,2025-01-14 09:08:02,Tablet,Returning
SES000148,USR00076,LST020,Listing Browse,2025-01-14 09:16:02,Tablet,Returning
SES000148,USR00076,LST020,Listing Detail View,2025-01-14 09:24:02,Tablet,Returning
SES000148,USR00076,LST020,Document Engagement,2025-01-14 09:30:02,Tablet,Returning
SES000148,USR00076,LST020,KYC Initiation,2025-01-14 09:34:02,Tablet,Returning
SES000149,USR00076,LST017,Homepage,2025-01-12 19:07:08,Tablet,Returning
SES000149,USR00076,LST017,Listing Browse,2025-01-12 19:13:08,Tablet,Returning
SES000150,USR00077,LST026,Homepage,2025-02-18 15:37:13,Desktop,First-time
SES000150,USR00077,LST026,Listing Browse,2025-02-18 15:43:13,Desktop,First-time
SES000151,USR00077,LST017,Homepage,2025-01-14 17:17:58,Desktop,First-time
SES000151,USR00077,LST017,Listing Browse,2025-01-14 17:21:58,Desktop,First-time
SES000152,USR00077,LST030,Homepage,2025-02-25 04:03:51,Desktop,First-time
SES000152,USR00077,LST030,Listing Browse,2025-02-25 04:05:51,Desktop,First-time
SES000152,USR00077,LST030,Listing Detail View,2025-02-25 04:06:51,Desktop,First-time
SES000152,USR00077,LST030,Document Engagement,2025-02-25 04:11:51,Desktop,First-time
SES000152,USR00077,LST030,KYC Initiation,2025-02-25 04:13:51,Desktop,First-time
SES000152,USR00077,LST030,Token Selection,2025-02-25 04:15:51,Desktop,First-time
SES000152,USR00077,LST030,Payment Initiated,2025-02-25 04:23:51,Desktop,First-time
SES000153,USR00078,LST026,Homepage,2024-12-26 19:27:53,Mobile,First-time
SES000153,USR00078,LST026,Listing Browse,2024-12-26 19:29:53,Mobile,First-time
SES000153,USR00078,LST026,Listing Detail View,2024-12-26 19:32:53,Mobile,First-time
SES000154,USR00079,LST019,Homepage,2025-03-28 18:32:02,Desktop,First-time
SES000154,USR00079,LST019,Listing Browse,2025-03-28 18:33:02,Desktop,First-time
SES000155,USR00080,LST027,Homepage,2025-03-18 10:50:14,Mobile,Returning
SES000155,USR00080,LST027,Listing Browse,2025-03-18 10:52:14,Mobile,Returning
SES000156,USR00081,LST023,Homepage,2024-10-31 22:14:03,Mobile,First-time
SES000156,USR00081,LST023,Listing Browse,2024-10-31 22:20:03,Mobile,First-time
SES000157,USR00081,LST002,Homepage,2024-11-11 18:01:47,Mobile,First-time
SES000157,USR00081,LST002,Listing Browse,2024-11-11 18:03:47,Mobile,First-time
SES000157,USR00081,LST002,Listing Detail View,2024-11-11 18:08:47,Mobile,First-time
SES000157,USR00081,LST002,Document Engagement,2024-11-11 18:15:47,Mobile,First-time
SES000158,USR00082,LST005,Homepage,2024-11-13 14:12:56,Mobile,First-time
SES000158,USR00082,LST005,Listing Browse,2024-11-13 14:20:56,Mobile,First-time
SES000158,USR00082,LST005,Listing Detail View,2024-11-13 14:26:56,Mobile,First-time
SES000159,USR00082,LST004,Homepage,2024-11-23 03:51:39,Mobile,First-time
SES000160,USR00083,LST023,Homepage,2024-12-18 00:31:48,Desktop,First-time
SES000160,USR00083,LST023,Listing Browse,2024-12-18 00:33:48,Desktop,First-time
SES000161,USR00084,LST018,Homepage,2025-01-04 07:38:34,Desktop,Returning
SES000161,USR00084,LST018,Listing Browse,2025-01-04 07:40:34,Desktop,Returning
SES000161,USR00084,LST018,Listing Detail View,2025-01-04 07:43:34,Desktop,Returning
SES000161,USR00084,LST018,Document Engagement,2025-01-04 07:50:34,Desktop,Returning
SES000161,USR00084,LST018,KYC Initiation,2025-01-04 07:51:34,Desktop,Returning
SES000162,USR00084,LST016,Homepage,2025-01-04 00:13:56,Desktop,Returning
SES000163,USR00084,LST013,Homepage,2024-11-25 23:54:13,Desktop,Returning
SES000163,USR00084,LST013,Listing Browse,2024-11-25 23:55:13,Desktop,Returning
SES000164,USR00085,LST015,Homepage,2025-03-26 17:38:16,Desktop,Returning
SES000164,USR00085,LST015,Listing Browse,2025-03-26 17:43:16,Desktop,Returning
SES000164,USR00085,LST015,Listing Detail View,2025-03-26 17:44:16,Desktop,Returning
SES000164,USR00085,LST015,Document Engagement,2025-03-26 17:50:16,Desktop,Returning
SES000164,USR00085,LST015,KYC Initiation,2025-03-26 17:55:16,Desktop,Returning
SES000164,USR00085,LST015,Token Selection,2025-03-26 17:56:16,Desktop,Returning
SES000165,USR00086,LST027,Homepage,2024-10-14 02:47:00,Desktop,First-time
SES000165,USR00086,LST027,Listing Browse,2024-10-14 02:49:00,Desktop,First-time
SES000166,USR00086,LST022,Homepage,2024-11-26 03:05:39,Desktop,First-time
SES000166,USR00086,LST022,Listing Browse,2024-11-26 03:11:39,Desktop,First-time
SES000166,USR00086,LST022,Listing Detail View,2024-11-26 03:17:39,Desktop,First-time
SES000166,USR00086,LST022,Document Engagement,2024-11-26 03:25:39,Desktop,First-time
SES000167,USR00086,LST028,Homepage,2024-10-06 18:57:50,Desktop,First-time
SES000168,USR00087,LST005,Homepage,2025-03-29 23:35:45,Mobile,Returning
SES000168,USR00087,LST005,Listing Browse,2025-03-29 23:39:45,Mobile,Returning
SES000168,USR00087,LST005,Listing Detail View,2025-03-29 23:47:45,Mobile,Returning
SES000168,USR00087,LST005,Document Engagement,2025-03-29 23:52:45,Mobile,Returning
SES000169,USR00087,LST027,Homepage,2025-03-30 23:13:19,Mobile,Returning
SES000169,USR00087,LST027,Listing Browse,2025-03-30 23:17:19,Mobile,Returning
SES000170,USR00087,LST028,Homepage,2025-03-30 23:17:48,Mobile,Returning
SES000170,USR00087,LST028,Listing Browse,2025-03-30 23:20:48,Mobile,Returning
SES000171,USR00088,LST014,Homepage,2024-12-28 05:54:48,Mobile,First-time
SES000171,USR00088,LST014,Listing Browse,2024-12-28 06:02:48,Mobile,First-time
SES000171,USR00088,LST014,Listing Detail View,2024-12-28 06:10:48,Mobile,First-time
SES000172,USR00088,LST006,Homepage,2025-01-15 20:14:37,Mobile,First-time
SES000172,USR00088,LST006,Listing Browse,2025-01-15 20:15:37,Mobile,First-time
SES000172,USR00088,LST006,Listing Detail View,2025-01-15 20:18:37,Mobile,First-time
SES000173,USR00088,LST029,Homepage,2025-01-25 20:49:52,Mobile,First-time
SES000173,USR00088,LST029,Listing Browse,2025-01-25 20:52:52,Mobile,First-time
SES000173,USR00088,LST029,Listing Detail View,2025-01-25 20:53:52,Mobile,First-time
SES000174,USR00089,LST005,Homepage,2024-12-10 09:31:56,Tablet,Returning
SES000174,USR00089,LST005,Listing Browse,2024-12-10 09:39:56,Tablet,Returning
SES000174,USR00089,LST005,Listing Detail View,2024-12-10 09:43:56,Tablet,Returning
SES000174,USR00089,LST005,Document Engagement,2024-12-10 09:46:56,Tablet,Returning
SES000174,USR00089,LST005,KYC Initiation,2024-12-10 09:52:56,Tablet,Returning
SES000174,USR00089,LST005,Token Selection,2024-12-10 09:57:56,Tablet,Returning
SES000175,USR00090,LST005,Homepage,2025-02-16 07:18:14,Mobile,Returning
SES000175,USR00090,LST005,Listing Browse,2025-02-16 07:21:14,Mobile,Returning
SES000175,USR00090,LST005,Listing Detail View,2025-02-16 07:25:14,Mobile,Returning
SES000176,USR00091,LST024,Homepage,2025-03-21 17:34:35,Desktop,First-time
SES000176,USR00091,LST024,Listing Browse,2025-03-21 17:35:35,Desktop,First-time
SES000177,USR00092,LST010,Homepage,2024-10-13 23:08:07,Mobile,Returning
SES000177,USR00092,LST010,Listing Browse,2024-10-13 23:11:07,Mobile,Returning
SES000177,USR00092,LST010,Listing Detail View,2024-10-13 23:19:07,Mobile,Returning
SES000177,USR00092,LST010,Document Engagement,2024-10-13 23:27:07,Mobile,Returning
SES000177,USR00092,LST010,KYC Initiation,2024-10-13 23:28:07,Mobile,Returning
SES000178,USR00093,LST003,Homepage,2025-02-21 09:51:25,Desktop,First-time
SES000178,USR00093,LST003,Listing Browse,2025-02-21 09:56:25,Desktop,First-time
SES000179,USR00093,LST003,Homepage,2025-03-09 16:30:46,Desktop,First-time
SES000179,USR00093,LST003,Listing Browse,2025-03-09 16:31:46,Desktop,First-time
SES000179,USR00093,LST003,Listing Detail View,2025-03-09 16:32:46,Desktop,First-time
SES000180,USR00094,LST010,Homepage,2025-01-13 21:54:35,Mobile,First-time
SES000180,USR00094,LST010,Listing Browse,2025-01-13 21:56:35,Mobile,First-time
SES000181,USR00094,LST030,Homepage,2025-01-01 07:53:32,Mobile,First-time
SES000181,USR00094,LST030,Listing Browse,2025-01-01 07:58:32,Mobile,First-time
SES000181,USR00094,LST030,Listing Detail View,2025-01-01 08:06:32,Mobile,First-time
SES000182,USR00095,LST016,Homepage,2024-10-23 22:48:36,Mobile,First-time
SES000182,USR00095,LST016,Listing Browse,2024-10-23 22:50:36,Mobile,First-time
SES000182,USR00095,LST016,Listing Detail View,2024-10-23 22:58:36,Mobile,First-time
SES000182,USR00095,LST016,Document Engagement,2024-10-23 23:01:36,Mobile,First-time
SES000183,USR00095,LST015,Homepage,2024-12-10 14:05:34,Mobile,First-time
SES000184,USR00095,LST014,Homepage,2024-12-09 11:55:13,Mobile,First-time
SES000184,USR00095,LST014,Listing Browse,2024-12-09 12:01:13,Mobile,First-time
SES000184,USR00095,LST014,Listing Detail View,2024-12-09 12:02:13,Mobile,First-time
SES000185,USR00096,LST002,Homepage,2025-03-07 11:37:12,Desktop,First-time
